,Indicator_Code,Indicator_Name,Indicator_URL,Year,Start_Year,End_Year,Region_Code,Region,Country_Code,Country,Dimension_Type,Dimension_Code,Dimension_Name,Numeric_Value,Value,Low,High
3849,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.01025,0,,
3852,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,28.1618,28.2,,
3856,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2003,2003,2003,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,398.0,398 [384-412],384.0,412.0
3857,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2004,2004,2004,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,1.06313,1.1,,
3859,AIR_73,Ambient air pollution attributable YLL in children under 15 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-air-pollution-attributable-yll-in-children-under-15-years,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,126.78903,127 [42-254],41.73889,253.8112
3866,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2014,2014,2014,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.00356,0,,
3873,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2004,2004,2004,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
3874,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2015,2015,2015,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.41005,0.4,,
3879,CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2002,2002,2002,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,156.0,156 [152-160],152.0,160.0
3886,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2011,2011,2011,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
3891,CM_02,Number of infant deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-infant-deaths,1989,1989,1989,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,844.0,844 [823-866],823.0,866.0
3896,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2009,2009,2009,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
3897,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2014,2014,2014,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
3899,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2006,2006,2006,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,107.8136,107.8,,
3901,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,36.61162,37,,
3902,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,27.42798,27.4,,
3905,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2010,2010,2010,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00248,0,,
3908,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2008,2008,2008,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,12.59194,12.6,,
3910,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2003,2003,2003,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.8736,0.9,,
3914,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2000,2000,2000,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,433.50963,434,,
3922,NCD_UNDER70,Premature deaths due to noncommunicable diseases (NCD) as a proportion of all NCD deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ncd-deaths-under-age-70-%28percent-of-all-ncd-deaths%29,2007,2007,2007,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,24.54477,24.5 [21.1-28.4],21.08703,28.37303
3927,NCD_DTH_TOT,Total NCD Deaths (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/gho-ghe-ncd-deaths-in-thousands,2003,2003,2003,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,56188.67,56189 [42376-72750],42376.06,72750.42
3928,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2006,2006,2006,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
3930,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2020,2020,2020,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,140.0,140 [128-152],128.0,152.0
3933,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2008,2008,2008,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,350.0,350 [337-363],337.0,363.0
3935,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2010,2010,2010,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
3937,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2012,2012,2012,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,5092.763,5093 [3361-6504],3360.996,6504.338
3939,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2001,2001,2001,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,255.0,255 [242-269],242.0,269.0
3948,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-air-pollution-attributable-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,279.67003,280 [55-711],54.58715,710.74951
3949,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-air-pollution-attributable-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,788.05376,788 [292-1 452],291.68934,1451.74034
3954,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2004,2004,2004,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0,0,,
3963,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2008,2008,2008,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.00852,0,,
3964,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2017,2017,2017,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
3970,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2013,2013,2013,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.44923,0.4,,
3979,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1994,1994,1994,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,133.0,133 [125-142],125.0,142.0
3981,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2007,2007,2007,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.10669,0.1,,
3984,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,2018,2018,2018,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,146.0,146 [136-157],136.0,157.0
3987,CM_01,Number of under-five deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-under-five-deaths,2021,2021,2021,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,626.0,626 [607-646],607.0,646.0
3993,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2006,2006,2006,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0,0,,
3998,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2013,2013,2013,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.00135,0,,
4008,CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2002,2002,2002,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,65.0,65 [61-69],61.0,69.0
4018,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2017,2017,2017,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,2.82102,2.8,,
4022,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2011,2011,2011,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
4023,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2017,2017,2017,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,12432.96,12433 [8719-16069],8719.32,16069.4
4031,DEATHADO,Number of deaths among adolescents (10 to 19 years of age),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-adolescents-10-19-years-of-age,1998,1998,1998,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,198.0,198 [187-210],187.0,210.0
4033,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2016,2016,2016,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.0,0,,
4035,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,121.72098,121.7,,
4052,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2012,2012,2012,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
4059,AIR_90,"Ambient air pollution attributable DALYs  (per 100 000 population, age-standardized)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-air-pollution-attributable-dalys-%28per-100-000-population-age-standardized%29,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,240.84844,241 [158-329],157.82599,328.94113
4060,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2012,2012,2012,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_MONTHS1-59,1-59 months,0.3274,0.3,,
4070,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2017,2017,2017,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.02183,0,,
4073,AIR_41,Ambient air pollution attributable deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/ambient-air-pollution-attributable-deaths,2019,2019,2019,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,330.03365,330 [122-608],122.15829,607.98284
4074,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2007,2007,2007,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0.0,,
4075,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2012,2012,2012,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.0,0,,
4078,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2007,2007,2007,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,4369.483,4369 [3113-5486],3113.422,5485.993
4083,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2012,2012,2012,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.02568,0,,
4086,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2012,2012,2012,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,0.0,0,,
4094,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2005,2005,2005,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,1817.58,1818 [1570-2074],1569.692,2073.584
4098,MORT_100,Number of deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths,2001,2001,2001,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,36.61162,36.6,,
4102,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2008,2008,2008,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.00478,0,,
4111,CM_03,Number of neonatal deaths,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-neonatal-deaths,2009,2009,2009,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,856.0,856 [788-885],788.0,885.0
4114,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2008,2008,2008,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_YEARS0-4,0-4 years of age,0.28586,0.3,,
4116,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2008,2008,2008,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0887,0.1,,
4129,TOTENV_4,Age-standardized DALYs attributable to the environment (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/age-standardized-dalys-attributable-to-the-environment-%28per-100-000-population%29,2012,2012,2012,WPR,Western Pacific,AUS,Australia,ENVCAUSE,ENVCAUSE_ENVCAUSE001,"Infectious, parasitic, neonatal and nutritional",68.75739,69,,
4134,CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-among-children-ages-5-to-9-years,2004,2004,2004,WPR,Western Pacific,AUS,Australia,SEX,SEX_FMLE,Female,60.0,60 [57-64],57.0,64.0
4140,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2004,2004,2004,WPR,Western Pacific,AUS,Australia,SEX,SEX_BTSX,Both sexes,37618.24,37618 [31616-43591],31615.58,43591.45
4141,MORT_300,Distribution of causes of death among children aged < 5 years (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/distribution-of-causes-of-death-among-children-aged-5-years-%28-%29,2000,2000,2000,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.0,0,,
4143,MORT_200,Deaths per 1 000 live births,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/deaths-per-1-000-live-births,2006,2006,2006,WPR,Western Pacific,AUS,Australia,AGEGROUP,AGEGROUP_DAYS0-27,0-27 days,0.88179,0.9,,
4147,SDG_SH_DTH_RNCOM,"Number of deaths attributed to non-communicable diseases, by type of disease and sex",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-deaths-attributed-to-non-communicable-diseases-by-type-of-disease-and-sex,2014,2014,2014,WPR,Western Pacific,AUS,Australia,SEX,SEX_MLE,Male,24843.48,24843 [20518-30214],20517.86,30214.46
